CustomerID,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore
16998.0,149,6,287.02,4,4,3,443
16999.0,23,23,484.82,2,3,3,233
17001.0,0,169,3989.5699999999997,1,1,1,111
17002.0,73,50,1487.7800000000002,3,2,2,322
17004.0,46,44,1412.9400000000003,2,2,2,222
17006.0,4,44,781.78,1,2,2,122
17007.0,50,53,877.43,2,2,2,222
17010.0,16,12,185.46,1,4,4,144
17011.0,30,15,270.9,2,4,4,244
17014.0,8,75,565.58,1,2,3,123
17015.0,28,217,1842.56,2,1,1,211
17017.0,2,268,8574.11,1,1,1,111
17018.0,40,16,920.1,2,4,2,242
17019.0,11,234,1272.6100000000001,1,1,2,112
17022.0,31,7,71.0,2,4,4,244
17024.0,45,3,95.85,2,4,4,244
17025.0,60,9,357.77,3,4,3,343
17026.0,185,4,154.82999999999998,4,4,4,444
17027.0,78,155,848.59,3,1,2,312
17029.0,110,2,716.0,3,4,2,342
17030.0,63,11,146.87000000000003,3,4,4,344
17031.0,11,22,380.35,1,3,3,133
17033.0,86,28,1030.14,3,3,2,332
17034.0,16,32,734.5699999999999,1,3,2,132
17035.0,245,32,388.33,4,3,3,433
17037.0,78,77,1253.2199999999998,3,2,2,322
17038.0,30,22,112.40000000000002,2,3,4,234
17040.0,137,15,449.72999999999996,3,4,3,343
17041.0,26,71,1065.77,2,2,2,222
17042.0,2,98,1044.38,1,2,2,122
17043.0,32,102,1735.18,2,1,1,211
17044.0,8,10,897.43,1,4,2,142
17045.0,113,22,339.43999999999994,3,3,3,333
17046.0,157,22,642.0199999999999,4,3,2,432
17047.0,85,65,1100.8999999999999,3,2,2,322
17048.0,115,48,864.32,3,2,2,322
17049.0,2,322,5594.780000000001,1,1,1,111
17050.0,96,316,3228.8399999999997,3,1,1,311
17051.0,194,43,247.14,4,2,4,424
17052.0,28,92,413.74999999999994,2,2,3,223
17053.0,128,14,496.37999999999994,3,4,3,343
17054.0,28,84,1353.8300000000002,2,2,2,222
17058.0,81,62,1179.8899999999999,3,2,2,322
17059.0,29,516,3095.04,2,1,1,211
17060.0,266,5,234.24,4,4,4,444
17061.0,73,101,5116.129999999999,3,2,1,321
17062.0,313,71,534.47,4,2,3,423
17063.0,8,82,1421.59,1,2,2,122
17064.0,58,62,859.35,3,2,2,322
17065.0,143,1,-112.35,3,4,4,344
17068.0,12,297,4531.34,1,1,1,111
17069.0,28,154,2655.2200000000003,2,1,1,211
17070.0,114,64,312.14,3,2,3,323
17071.0,8,148,2385.48,1,1,1,111
17073.0,17,174,1446.0900000000001,2,1,2,212
17075.0,17,80,813.7700000000001,2,2,2,222
17076.0,36,25,841.0799999999999,2,3,2,232
17078.0,36,28,378.20000000000005,2,3,3,233
17079.0,78,2,118.80000000000001,3,4,4,344
17080.0,22,9,285.5,2,4,3,243
17081.0,25,64,290.15999999999997,2,2,3,223
17082.0,33,81,2003.85,2,2,1,221
17083.0,109,52,1405.78,3,2,2,322
17084.0,35,162,2949.75,2,1,1,211
17085.0,123,189,1555.0500000000002,3,1,1,311
17086.0,7,96,2050.08,1,2,1,121
17088.0,28,115,1991.0100000000002,2,1,1,211
17090.0,4,64,2041.85,1,2,1,121
17091.0,2,198,3802.8100000000004,1,1,1,111
17092.0,50,125,1777.7800000000002,2,1,1,211
17094.0,318,15,270.19999999999993,4,4,4,444
17095.0,22,77,1088.1999999999998,2,2,2,222
17096.0,9,52,992.68,1,2,2,122
17100.0,18,65,971.74,2,2,2,222
17101.0,10,42,1621.73,1,2,1,121
17102.0,261,1,25.5,4,4,4,444
17105.0,159,90,665.7799999999999,4,2,2,422
17107.0,32,421,10380.43,2,1,1,211
17109.0,29,121,869.6800000000001,2,1,2,212
17110.0,165,12,163.3,4,4,4,444
17111.0,47,30,248.60999999999996,2,3,4,234
17114.0,5,135,747.22,1,1,2,112
17115.0,8,43,806.8999999999999,1,2,2,122
17117.0,288,9,116.19999999999999,4,4,4,444
17118.0,317,10,157.02,4,4,4,444
17119.0,3,38,593.6099999999999,1,3,3,133
17120.0,233,18,307.46000000000004,4,3,3,433
17122.0,119,7,138.32,3,4,4,344
17123.0,161,9,345.29999999999995,4,4,3,443
17124.0,185,32,298.89,4,3,3,433
17125.0,50,40,259.35,2,3,4,234
17126.0,152,262,991.8499999999999,4,1,2,412
17128.0,334,14,157.08999999999997,4,4,4,444
17131.0,5,134,2463.17,1,1,1,111
17133.0,15,27,4892.240000000001,1,3,1,131
17134.0,106,24,425.0,3,3,3,333
17135.0,16,52,1139.73,1,2,2,122
17138.0,275,24,380.5,4,3,3,433
17139.0,15,487,10585.57,1,1,1,111
17140.0,247,20,465.32,4,3,3,433
17142.0,239,15,578.9999999999999,4,4,3,443
17144.0,1,48,984.5699999999999,1,2,2,122
17146.0,105,35,749.78,3,3,2,332
17147.0,22,85,1679.64,2,2,1,221
17148.0,51,9,124.88,3,4,4,344
17152.0,194,16,1503.5,4,4,2,442
17153.0,24,14,213.77999999999997,2,4,4,244
17154.0,75,23,329.34,3,3,3,333
17155.0,17,20,251.69999999999993,2,3,4,234
17157.0,7,15,306.54999999999995,1,4,3,143
17158.0,32,67,1266.97,2,2,2,222
17159.0,21,102,1534.73,2,1,1,211
17160.0,31,229,3518.0299999999997,2,1,1,211
17162.0,28,105,1707.21,2,1,1,211
17163.0,21,5,293.1,2,4,3,243
17164.0,32,145,2466.4,2,1,1,211
17165.0,284,10,158.68,4,4,4,444
17166.0,38,14,189.48999999999998,2,4,4,244
17169.0,50,60,816.88,2,2,2,222
17171.0,289,16,224.91,4,4,4,444
17172.0,74,16,313.26,3,4,3,343
17173.0,5,87,3755.6499999999996,1,2,1,121
17174.0,217,4,59.9,4,4,4,444
17175.0,44,64,1430.94,2,2,2,222
17176.0,201,15,306.13,4,4,3,443
17179.0,178,80,711.79,4,2,2,422
17180.0,56,131,780.38,3,1,2,312
17181.0,57,23,239.91999999999996,3,3,4,334
17183.0,7,76,3286.91,1,2,1,121
17186.0,46,2,144.0,2,4,4,244
17187.0,226,10,203.95,4,4,4,444
17188.0,11,89,2275.58,1,2,1,121
17189.0,106,61,384.40000000000003,3,2,3,323
17190.0,58,20,249.74,3,3,4,334
17191.0,28,237,2095.13,2,1,1,211
17193.0,35,35,1674.46,2,3,1,231
17194.0,273,29,262.62,4,3,4,434
17197.0,29,29,1013.01,2,3,2,232
17198.0,23,96,692.2199999999999,2,2,2,222
17201.0,53,40,342.63,3,3,3,333
17203.0,35,152,3563.8499999999995,2,1,1,211
17204.0,169,67,1352.9100000000003,4,2,2,422
17205.0,53,13,384.08,3,4,3,343
17206.0,53,7,204.24,3,4,4,344
17211.0,26,213,2299.67,2,1,1,211
17212.0,253,4,226.85,4,4,4,444
17213.0,40,164,2741.08,2,1,1,211
17214.0,60,104,984.1200000000001,3,1,2,312
17217.0,234,9,113.49999999999999,4,4,4,444
17218.0,4,274,1960.7199999999998,1,1,1,111
17219.0,31,25,114.23,2,3,4,234
17220.0,24,472,3198.25,2,1,1,211
17221.0,7,63,335.13000000000005,1,2,3,123
17222.0,65,28,354.15,3,3,3,333
17223.0,310,49,426.79,4,2,3,423
17226.0,308,21,393.48999999999995,4,3,3,433
17227.0,18,47,939.3199999999999,2,2,2,222
17228.0,15,208,1906.09,1,1,1,111
17229.0,96,47,318.76000000000005,3,2,3,323
17230.0,264,73,3466.67,4,2,1,421
17231.0,12,546,3127.82,1,1,1,111
17232.0,2,36,421.52,1,3,3,133
17233.0,35,25,190.88,2,3,4,234
17234.0,182,14,149.89,4,4,4,444
17235.0,25,29,550.0600000000002,2,3,3,233
17236.0,12,105,916.1300000000001,1,1,2,112
17237.0,11,19,314.69,1,3,3,133
17238.0,2,566,3744.65,1,1,1,111
17239.0,312,16,379.95000000000005,4,4,3,443
17242.0,108,40,1135.04,3,3,2,332
17243.0,1,407,8628.550000000001,1,1,1,111
17244.0,53,31,954.9,3,3,2,332
17245.0,204,9,171.45,4,4,4,444
17247.0,15,55,282.19,1,2,4,124
17248.0,120,69,318.65000000000003,3,2,3,323
17250.0,3,57,384.52,1,2,3,123
17251.0,362,39,283.28,4,3,3,433
17252.0,116,87,353.85999999999996,3,2,3,323
17253.0,18,18,178.26,2,3,4,234
17254.0,4,112,272.44,1,1,4,114
17255.0,40,78,298.41,2,2,3,223
17256.0,107,16,240.0,3,4,4,344
17259.0,148,124,603.37,4,1,3,413
17262.0,52,12,1253.3600000000001,3,4,2,342
17263.0,208,23,63.440000000000005,4,3,4,434
17265.0,138,127,562.9000000000002,3,1,3,313
17266.0,2,80,310.64,1,2,3,123
17267.0,127,38,317.61999999999995,3,3,3,333
17268.0,107,6,763.64,3,4,2,342
17272.0,42,116,2144.53,2,1,1,211
17274.0,35,27,111.98000000000002,2,3,4,234
17277.0,227,69,1065.3500000000001,4,2,2,422
17278.0,241,15,246.04000000000002,4,4,4,444
17279.0,57,9,187.82999999999998,3,4,4,344
17282.0,130,94,1703.4100000000003,3,2,1,321
17284.0,60,294,1641.68,3,1,1,311
17286.0,21,45,153.92000000000002,2,2,4,224
17287.0,26,124,1064.1100000000001,2,1,2,212
17288.0,9,142,1419.73,1,1,2,112
17289.0,31,112,936.1600000000001,2,1,2,212
17290.0,3,102,525.24,1,1,3,113
17291.0,308,1,550.8000000000001,4,4,3,443
17293.0,8,135,1875.1100000000001,1,1,1,111
17295.0,28,69,556.95,2,2,3,223
17297.0,17,51,131.78,2,2,4,224
17298.0,101,30,498.42,3,3,3,333
17299.0,11,57,669.1099999999999,1,2,2,122
17301.0,21,66,197.63000000000002,2,2,4,224
17302.0,14,81,1119.9299999999998,1,2,2,122
17303.0,361,53,250.03999999999996,4,2,4,424
17306.0,10,69,8600.730000000001,1,2,1,121
17307.0,365,1,-152.64000000000001,4,4,4,444
17309.0,95,12,82.75,3,4,4,344
17311.0,78,55,1384.85,3,2,2,322
17312.0,138,14,644.3,3,4,2,342
17313.0,17,28,2288.13,2,3,1,231
17314.0,24,136,2514.76,2,1,1,211
17315.0,0,487,6204.459999999999,1,1,1,111
17317.0,46,11,2524.0200000000004,2,4,1,241
17320.0,100,73,1200.6200000000001,3,2,2,322
17321.0,8,107,700.8599999999999,1,1,2,112
17323.0,15,204,908.9899999999999,1,1,2,112
17324.0,17,50,990.2299999999999,2,2,2,222
17325.0,280,6,96.8,4,4,4,444
17329.0,14,33,523.11,1,3,3,133
17330.0,22,6,363.9,2,4,3,243
17331.0,123,1,175.2,3,4,4,344
17333.0,85,28,494.25,3,3,3,333
17334.0,301,12,306.6,4,4,3,443
17337.0,151,548,1944.3199999999997,4,1,1,411
17338.0,17,757,6612.18,2,1,1,211
17339.0,94,9,243.36,3,4,4,344
17340.0,9,424,11891.18,1,1,1,111
17341.0,156,183,781.3599999999999,4,1,2,412
17343.0,355,17,193.64,4,4,4,444
17344.0,46,32,160.57000000000002,2,3,4,234
17345.0,15,87,537.7400000000001,1,2,3,123
17346.0,3,503,2611.58,1,1,1,111
17347.0,86,1,228.96,3,4,4,344
17348.0,14,215,1159.5199999999998,1,1,2,112
17349.0,179,9,110.75,4,4,4,444
17350.0,8,72,1256.19,1,2,2,122
17351.0,36,27,587.15,2,3,3,233
17353.0,129,8,1740.0,3,4,1,341
17354.0,50,16,1393.06,2,4,2,242
17356.0,311,19,178.21999999999997,4,3,4,434
17357.0,24,45,388.13999999999993,2,2,3,223
17358.0,303,59,365.84999999999997,4,2,3,423
17359.0,11,15,127.85999999999999,1,4,4,144
17360.0,17,132,585.7900000000001,2,1,3,213
17361.0,49,29,488.20000000000005,2,3,3,233
17362.0,239,35,312.22999999999996,4,3,3,433
17364.0,0,414,4455.73,1,1,1,111
17365.0,12,468,4801.5599999999995,1,1,1,111
17367.0,238,34,168.39999999999998,4,3,4,434
17368.0,23,128,1349.52,2,1,2,212
17370.0,72,33,446.17999999999995,3,3,3,333
17371.0,17,87,423.88999999999993,2,2,3,223
17372.0,40,253,1342.68,2,1,2,212
17373.0,40,57,646.9200000000001,2,2,2,222
17374.0,218,28,495.7699999999999,4,3,3,433
17375.0,190,71,372.49999999999994,4,2,3,423
17376.0,70,24,203.2,3,3,4,334
17377.0,23,419,3925.92,2,1,1,211
17379.0,11,83,404.66,1,2,3,123
17381.0,8,110,20272.43,1,1,1,111
17382.0,65,2,65.4,3,4,4,344
17383.0,4,51,199.28999999999996,1,2,4,124
17384.0,19,15,336.4,2,4,3,243
17385.0,14,47,261.11,1,2,4,124
17386.0,7,28,2686.4200000000005,1,3,1,131
17387.0,19,78,784.1099999999999,2,2,2,222
17388.0,77,15,1259.5600000000002,3,4,2,342
17389.0,0,224,31300.079999999998,1,1,1,111
17391.0,163,3,508.8,4,4,3,443
17392.0,306,62,457.90999999999997,4,2,3,423
17394.0,219,4,203.86999999999995,4,4,4,444
17396.0,39,27,7330.8,2,3,1,231
17397.0,22,92,696.4100000000001,2,2,2,222
17398.0,114,38,653.38,3,3,2,332
17400.0,126,213,2129.96,3,1,1,311
17402.0,4,59,2633.8499999999995,1,2,1,121
17403.0,36,33,281.62,2,3,4,234
17405.0,1,94,967.2199999999998,1,2,2,122
17406.0,330,116,1928.72,4,1,1,411
17408.0,163,2,32.65,4,4,4,444
17409.0,184,13,771.8499999999999,4,4,2,442
17410.0,16,64,1214.72,1,2,2,122
17411.0,12,43,748.94,1,2,2,122
17412.0,2,66,1258.0600000000002,1,2,2,122
17414.0,43,6,778.0,2,4,2,242
17415.0,79,14,507.8399999999999,3,4,3,343
17416.0,29,271,6838.34,2,1,1,211
17418.0,42,30,463.46,2,3,3,233
17419.0,11,208,4200.97,1,1,1,111
17420.0,50,30,598.83,2,3,3,233
17422.0,16,135,1853.1299999999997,1,1,1,111
17423.0,45,28,663.63,2,3,2,232
17425.0,19,43,759.1700000000001,2,2,2,222
17426.0,4,272,5022.26,1,1,1,111
17427.0,71,2,100.8,3,4,4,344
17428.0,0,343,17078.449999999997,1,1,1,111
17429.0,120,42,512.12,3,2,3,323
17430.0,32,14,265.76000000000005,2,4,4,244
17431.0,313,43,403.3,4,2,3,423
17432.0,18,48,365.76,2,2,3,223
17433.0,88,54,303.15999999999997,3,2,3,323
17434.0,2,138,2333.42,1,1,1,111
17436.0,1,9,216.3,1,4,4,144
17438.0,247,19,378.30000000000007,4,3,3,433
17440.0,147,8,177.1,4,4,4,444
17442.0,29,140,2210.2599999999998,2,1,1,211
17446.0,176,9,120.90000000000002,4,4,4,444
17447.0,40,36,541.53,2,3,3,233
17448.0,144,1,-4287.63,4,4,4,444
17449.0,2,279,2504.86,1,1,1,111
17450.0,8,351,187482.17,1,1,1,111
17451.0,1,107,1648.95,1,1,1,111
17453.0,17,19,486.71999999999997,2,3,3,233
17454.0,192,61,517.53,4,2,3,423
17455.0,203,8,131.7,4,4,4,444
17456.0,365,17,249.86,4,4,4,444
17457.0,126,19,1737.7,3,3,1,331
17458.0,15,54,316.49999999999994,1,2,3,123
17459.0,43,111,657.3,2,1,2,212
17460.0,78,37,452.63000000000005,3,3,3,333
17461.0,22,111,757.4599999999999,2,1,2,212
17462.0,51,28,662.9399999999999,3,3,2,332
17463.0,16,219,1881.3600000000001,1,1,1,111
17464.0,158,9,289.96000000000004,4,4,3,443
17466.0,10,41,763.28,1,3,2,132
17468.0,10,5,137.0,1,4,4,144
17469.0,16,90,1843.06,1,2,1,121
17470.0,44,78,1125.0700000000002,2,2,2,222
17472.0,191,181,710.29,4,1,2,412
17475.0,79,14,194.36999999999995,3,4,4,344
17480.0,73,31,506.51,3,3,3,333
17481.0,3,83,1249.3400000000001,1,2,2,122
17483.0,65,21,414.04,3,3,3,333
17486.0,261,24,396.87,4,3,3,433
17489.0,58,29,376.63999999999993,3,3,3,333
17490.0,0,86,1926.88,1,2,1,121
17491.0,1,110,3541.920000000001,1,1,1,111
17492.0,248,12,374.57,4,4,3,443
17495.0,7,27,497.56000000000006,1,3,3,133
17496.0,358,10,271.05,4,4,4,444
17498.0,75,17,272.22,3,4,4,344
17499.0,289,40,622.88,4,3,3,433
17500.0,17,5,1138.0,2,4,2,242
17501.0,220,18,288.59999999999997,4,3,3,433
17502.0,9,28,689.0999999999999,1,3,2,132
17503.0,2,38,558.9599999999999,1,3,3,133
17504.0,206,140,2745.2799999999997,4,1,1,411
17505.0,161,52,1145.84,4,2,2,422
17506.0,70,16,294.29,3,4,3,343
17507.0,261,88,605.58,4,2,3,423
17509.0,57,369,6100.74,3,1,1,311
17510.0,24,20,308.48,2,3,3,233
17511.0,2,1076,88125.38,1,1,1,111
17512.0,28,106,2920.04,2,1,1,211
17513.0,72,6,513.2,3,4,3,343
17514.0,128,40,208.65,3,3,4,334
17515.0,31,87,639.02,2,2,2,222
17516.0,15,137,768.08,1,1,2,112
17517.0,308,11,153.94,4,4,4,444
17519.0,17,83,1839.07,2,2,1,221
17520.0,53,30,546.81,3,3,3,333
17521.0,24,46,721.96,2,2,2,222
17522.0,1,73,1070.71,1,2,2,122
17523.0,11,33,652.74,1,3,2,132
17524.0,361,6,145.0,4,4,4,444
17525.0,359,9,422.7,4,4,3,443
17526.0,1,23,706.7,1,3,2,132
17527.0,53,49,888.86,3,2,2,322
17528.0,1,260,3540.0999999999995,1,1,1,111
17530.0,1,394,2385.0,1,1,1,111
17531.0,120,15,293.45,3,4,3,343
17534.0,53,9,223.36,3,4,4,344
17535.0,280,13,164.39999999999998,4,4,4,444
17536.0,177,3,76.5,4,4,4,444
17537.0,29,75,897.62,2,2,2,222
17538.0,25,9,98.42,2,4,4,244
17540.0,8,26,570.4,1,3,3,133
17542.0,269,25,170.75,4,3,4,434
17545.0,43,145,645.96,2,1,2,212
17547.0,372,2,-11.8,4,4,4,444
17548.0,217,17,-141.48,4,4,4,444
17549.0,23,6,148.86,2,4,4,244
17550.0,197,42,267.1600000000001,4,2,4,424
17551.0,359,43,306.84000000000003,4,2,3,423
17552.0,42,51,909.9599999999999,2,2,2,222
17553.0,129,2,1487.6,3,4,2,342
17554.0,1,88,1952.4499999999998,1,2,1,121
17555.0,19,106,483.26,2,1,3,213
17556.0,205,6,157.9,4,4,4,444
17557.0,14,34,541.4599999999999,1,3,3,133
17560.0,94,27,854.9500000000002,3,3,2,332
17561.0,19,46,167.61999999999998,2,2,4,224
17562.0,14,64,1107.3799999999999,1,2,2,122
17564.0,24,49,454.01,2,2,3,223
17566.0,8,152,901.2099999999999,1,1,2,112
17567.0,7,177,4012.56,1,1,1,111
17569.0,332,29,344.13999999999993,4,3,3,433
17571.0,50,299,1498.51,2,1,2,212
17572.0,71,12,226.75,3,4,4,344
17573.0,29,26,362.90000000000003,2,3,3,233
17574.0,242,8,185.64999999999998,4,4,4,444
17576.0,8,417,3457.78,1,1,1,111
17578.0,190,6,124.73999999999998,4,4,4,444
17579.0,4,52,440.2,1,2,3,123
17580.0,252,45,215.71999999999997,4,2,4,424
17581.0,0,452,10736.11,1,1,1,111
17582.0,236,29,175.27,4,3,4,434
17584.0,7,36,1227.3000000000004,1,3,2,132
17585.0,109,214,1133.07,3,1,2,312
17588.0,100,23,1240.2,3,3,2,332
17589.0,60,253,2404.17,3,1,1,311
17590.0,2,201,1479.22,1,1,2,112
17591.0,73,167,2215.0200000000004,3,1,1,311
17593.0,3,215,3911.5600000000004,1,1,1,111
17594.0,85,50,993.1800000000001,3,2,2,322
17595.0,12,83,388.78999999999996,1,2,3,123
17596.0,23,270,2827.9300000000003,2,1,1,211
17597.0,213,55,2044.37,4,2,1,421
17600.0,17,13,161.67000000000002,2,4,4,244
17601.0,239,9,116.00999999999999,4,4,4,444
17602.0,2,565,5050.77,1,1,1,111
17603.0,50,15,-1165.2999999999997,2,4,4,244
17604.0,217,63,309.35999999999996,4,2,3,423
17608.0,33,59,193.42000000000002,2,2,4,224
17609.0,40,238,1103.9199999999998,2,1,2,212
17611.0,3,582,3947.8700000000003,1,1,1,111
17612.0,53,142,1992.7599999999998,3,1,1,311
17613.0,22,319,4509.370000000001,2,1,1,211
17614.0,57,100,390.07000000000005,3,2,3,323
17615.0,130,14,329.6000000000001,3,4,3,343
17616.0,173,3,571.2,4,4,3,443
17618.0,5,78,971.5800000000002,1,2,2,122
17619.0,312,77,218.51999999999995,4,2,4,424
17620.0,59,4,81.44,3,4,4,344
17621.0,21,27,1336.1,2,3,2,232
17623.0,32,33,527.0500000000001,2,3,3,233
17624.0,14,50,843.48,1,2,2,122
17625.0,18,315,2047.0,2,1,1,211
17628.0,81,5,75.75000000000001,3,4,4,344
17629.0,5,124,1784.12,1,1,1,111
17630.0,169,26,503.59999999999997,4,3,3,433
17631.0,1,39,528.3300000000002,1,3,3,133
17633.0,31,72,1242.3400000000001,2,2,2,222
17634.0,36,297,2361.9700000000003,2,1,1,211
17636.0,8,24,265.93,1,3,4,134
17637.0,31,35,547.0600000000001,2,3,3,233
17639.0,276,7,108.5,4,4,4,444
17640.0,86,5,621.6600000000001,3,4,3,343
17642.0,119,40,712.29,3,3,2,332
17643.0,373,8,101.55,4,4,4,444
17644.0,1,169,2768.9799999999996,1,1,1,111
17646.0,219,54,995.66,4,2,2,422
17647.0,65,7,133.06,3,4,4,344
17648.0,60,92,1789.5500000000002,3,2,1,321
17649.0,134,53,861.74,3,2,2,322
17650.0,21,8,166.07999999999998,2,4,4,244
17651.0,11,239,3886.67,1,1,1,111
17652.0,25,270,4737.13,2,1,1,211
17653.0,29,50,1175.88,2,2,2,222
17654.0,277,22,117.55000000000001,4,3,4,434
17655.0,10,93,2571.7400000000007,1,2,1,121
17656.0,73,82,1674.6900000000003,3,2,1,321
17658.0,10,23,485.87999999999994,1,3,3,133
17659.0,3,161,2954.75,1,1,1,111
17660.0,141,45,196.0,3,2,4,324
17663.0,25,90,1788.2700000000004,2,2,1,221
17664.0,18,43,604.64,2,2,3,223
17666.0,3,18,728.1599999999999,1,3,2,132
17667.0,66,117,2055.51,3,1,1,311
17668.0,1,15,347.75,1,4,3,143
17669.0,42,68,3406.72,2,2,1,221
17670.0,227,11,205.7,4,4,4,444
17671.0,15,61,1284.0800000000002,1,2,2,122
17672.0,43,115,3106.62,2,1,1,211
17673.0,1,228,1622.2199999999998,1,1,1,111
17674.0,74,27,551.0400000000001,3,3,3,333
17675.0,1,721,20098.1,1,1,1,111
17676.0,4,79,1383.2700000000002,1,2,2,122
17677.0,1,321,16219.220000000001,1,1,1,111
17678.0,263,16,298.11,4,4,3,443
17679.0,52,30,1992.1100000000001,3,3,1,331
17680.0,23,11,184.39999999999998,2,4,4,244
17682.0,10,119,2459.3299999999995,1,1,1,111
17684.0,43,15,239.41,2,4,4,244
17685.0,16,130,3191.53,1,1,1,111
17686.0,7,286,5739.460000000001,1,1,1,111
17690.0,30,258,4748.45,2,1,1,211
17691.0,358,19,290.4,4,3,3,433
17692.0,127,47,733.4399999999998,3,2,2,322
17693.0,136,18,187.01999999999998,3,3,4,334
17694.0,141,15,283.12,3,4,3,343
17695.0,131,35,765.3400000000001,3,3,2,332
17696.0,38,126,2201.05,2,1,1,211
17697.0,236,19,338.95000000000005,4,3,3,433
17698.0,260,8,154.95,4,4,4,444
17700.0,16,146,2508.89,1,1,1,111
17701.0,252,24,417.95000000000005,4,3,3,433
17702.0,30,80,1719.7200000000003,2,2,1,221
17703.0,35,55,798.74,2,2,2,222
17704.0,168,31,885.1899999999999,4,3,2,432
17705.0,3,108,1781.12,1,1,1,111
17706.0,4,395,10097.37,1,1,1,111
17707.0,185,5,152.39999999999998,4,4,4,444
17708.0,187,35,267.08000000000004,4,3,4,434
17709.0,169,7,137.45,4,4,4,444
17711.0,10,23,385.1,1,3,3,133
17712.0,44,29,522.91,2,3,3,233
17714.0,320,10,153.0,4,4,4,444
17715.0,200,1,326.4,4,4,3,443
17716.0,22,254,5505.79,2,1,1,211
17718.0,232,6,139.35,4,4,4,444
17719.0,37,278,5367.8,2,1,1,211
17720.0,26,50,1195.94,2,2,2,222
17722.0,96,120,2380.6400000000003,3,1,1,311
17723.0,127,10,3276.4,3,4,1,341
17724.0,57,45,995.65,3,2,2,322
17725.0,16,198,3371.13,1,1,1,111
17727.0,9,67,1042.55,1,2,2,122
17728.0,3,169,2515.6800000000003,1,1,1,111
17730.0,3,220,5288.83,1,1,1,111
17731.0,79,83,878.2000000000002,3,2,2,322
17732.0,372,18,303.96999999999997,4,3,3,433
17733.0,38,35,692.1899999999999,2,3,2,232
17734.0,53,43,700.63,3,2,2,322
17735.0,2,690,13110.02,1,1,1,111
17736.0,9,26,337.49,1,3,3,133
17737.0,9,10,168.24,1,4,4,144
17738.0,19,99,1863.35,2,2,1,221
17739.0,11,48,2786.0499999999997,1,2,1,121
17742.0,113,15,355.11,3,4,3,343
17744.0,3,137,2291.08,1,1,1,111
17746.0,234,8,98.80000000000001,4,4,4,444
17747.0,100,2,64.65,3,4,4,344
17749.0,178,35,674.52,4,3,2,432
17750.0,5,193,1797.5700000000002,1,1,1,111
17752.0,359,1,80.64,4,4,4,444
17754.0,0,93,1739.9199999999998,1,2,1,121
17757.0,1,742,5585.49,1,1,1,111
17758.0,19,412,3456.7,2,1,1,211
17759.0,17,95,834.99,2,2,2,222
17760.0,21,25,287.59000000000003,2,3,3,233
17761.0,32,19,712.78,2,3,2,232
17763.0,263,1,15.0,4,4,4,444
17764.0,50,75,818.82,2,2,2,222
17765.0,158,57,371.88,4,2,3,423
17767.0,15,21,271.20000000000005,1,3,4,134
17768.0,8,105,2273.18,1,1,1,111
17769.0,12,313,3960.63,1,1,1,111
17770.0,198,38,1143.2699999999998,4,3,2,432
17771.0,56,54,245.81000000000003,3,2,4,324
17772.0,10,53,182.76999999999998,1,2,4,124
17774.0,96,157,1215.46,3,1,2,312
17775.0,254,3,56.4,4,4,4,444
17777.0,24,194,665.8600000000001,2,1,2,212
17779.0,21,84,642.17,2,2,2,222
17781.0,159,12,188.01999999999998,4,4,4,444
17783.0,72,67,283.4699999999999,3,2,3,323
17785.0,53,13,131.94,3,4,4,344
17786.0,85,72,278.74,3,2,4,324
17787.0,152,134,1865.19,4,1,1,411
17788.0,73,5,1117.9,3,4,2,342
17789.0,281,14,225.9,4,4,4,444
17790.0,26,190,1965.5500000000002,2,1,1,211
17791.0,29,10,106.1,2,4,4,244
17793.0,25,58,323.04,2,2,3,223
17795.0,179,46,350.38999999999993,4,2,3,423
17796.0,40,82,697.9000000000001,2,2,2,222
17797.0,22,111,780.4300000000002,2,1,2,212
17799.0,22,410,3026.08,2,1,1,211
17800.0,37,104,1199.01,2,1,2,212
17802.0,82,147,1251.8400000000001,3,1,2,312
17805.0,73,10,512.31,3,4,3,343
17806.0,11,43,546.04,1,2,3,123
17809.0,16,64,4627.62,1,2,1,121
17811.0,4,872,7677.709999999999,1,1,1,111
17812.0,12,141,732.1599999999999,1,1,2,112
17813.0,14,378,1714.6,1,1,1,111
17816.0,36,17,36.559999999999995,2,4,4,244
17817.0,4,33,387.68,1,3,3,133
17819.0,71,49,3661.0699999999997,3,2,1,321
17820.0,191,5,-24.049999999999997,4,4,4,444
17824.0,51,13,298.4,3,4,3,343
17827.0,5,220,1995.46,1,1,1,111
17830.0,1,23,398.69999999999993,1,3,3,133
17831.0,33,2,35.400000000000006,2,4,4,244
17832.0,49,61,155.37000000000003,2,2,4,224
17835.0,2,61,350.63999999999993,1,2,3,123
17836.0,47,24,110.21,2,3,4,234
17837.0,42,172,1560.5300000000002,2,1,1,211
17838.0,26,137,2312.7000000000003,2,1,1,211
17839.0,42,56,338.79999999999995,2,2,3,223
17841.0,1,7983,40340.78,1,1,1,111
17843.0,303,37,205.48000000000002,4,3,4,434
17846.0,85,1,2033.1,3,4,1,341
17848.0,81,51,901.2,3,2,2,322
17849.0,218,26,605.8000000000001,4,3,3,433
17850.0,302,312,5288.630000000001,4,1,1,411
17852.0,11,24,114.34,1,3,4,134
